"4","Монитор порадовал, ожидал худшего, тк выбирал IPS по цене. Аккуратный, картинка добротная, матовый, отличный монитор за свои деньги."
"5","Пользуюсь три недели."
"5","2 дні використання."
"5","Приобрел к видеокарте gtx 1060, так как поддерживает цифровой сигнал. По сравнению с моим старым LG Flatron 1680*1050 этот нечто, отличные яркие цвета и углы обзора, правда немного гамма темноватая, может с непривычки, прибавил в яркости. Если у кого то мерцают текстуры в играх, для этого надо отключить функцию авто реагирования в меню настроек, у меня так было. Немного разочаровало что не выставляется 75 гц, выводится сообщение что данный видео режим не поддерживается, неимоверными усилиями и шаманством удалось поставить 71 гц, для этого нужно если у вас видеокарта nvidia в панели управления создать пользовательское разрешение и выставить опцию синхронизации ""CVT с уменьшенным миганием"", владельцы видеокарт AMD разбирайтесь сами."
"5","Здравствуйте. А будет работать звук в наушниках через переходник DVI HDMI?"
"5","Купила отцу в подарок. Он очень доволен. Нареканий нет."
"4","пользуюсь неделю.Свои деньги оправдывает.Для настройки лучше сразу установить программу smart control."
"4","Впечатление пока хорошее. жаль нет подсветки у кнопок управления. Не могу понять, в магазине мне говорили что в нем есть динамики встроенные, но звука нет, все настройки перелопатил. Есть здесь динамики или нет?"
"5","Philips как всегда, все на высшем уровне!"
"4","Монитор хороший, 1 месяц в работе все отлично"
"5","Заказывал монитор на Розетке. Отличный вариант за такую цену. Подключил старый android mini tv и колонки к монитору - все прекрасно работает."
"4","Хороший монитор в своем ценовом сегменте, матрица IPS - яркие сочные цвета, хорошие цвета обзора, контрастность. Для своего ценового уровня отличный вариант. В комплекте нет кабеля HDMI, надо учитывать и докупать сразу. #мояраспаковка"
"5","Супер"
"5","Хороший монитор, своих денег стоит. Изображение четкое и цвета насыщенные."
"5","Хороший монитор, своих денег стоит. Изображение четкое и цвета насыщенные, оно и понятно - IPS матрица, как-никак."
"5","Подойдет ли к msi 1060 gaming x 6gb?"
"5","До этого у меня был 15"" экран что 8 лет считалось нормой. Монитор супер!!! Но я еще не привык и глаза сильно устают"
"4","До этого был Benq 2255 на MVA и Flicker-free , так его матрица мне больше нравилась ."
"5","Супер монитор! Очень рекомендую. Осталась довольна покупкой!"
"4","советую к покупке!!!"
"5","Монитор просто бомба!!"
"5","Очень довольны монитором огромное спасибо производителю и магазину ""Розетка"""
